Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
15,D-0170,236752,2009,Mazda,CX-9,Sport,BLACK,269710,No,"",2026-08-20,D
14,D-0175,234270,2018,Ram,1500,Laramie,WHITE,164037,Yes,3.4,2026-08-20,D
21,D-0177,234048,2011,Ford,F150,XLT,TAN,169744,Yes,4.2,2026-08-20,D
14,D-0184,235909,2019,Audi,Q8,Premium,GRAY,97810,No,"",2026-08-20,D
15,D-0189,235538,2019,Audi,Q7,Prestige,GRAY,83818,No,"",2026-08-20,D
25,D-0194,234844,2015,Honda,CR-V,LX,GRAY,103301,Yes,2.9,2026-08-20,D
51,D-0198,236190,2016,Toyota,Sienna,XLE 8 Passenger,GRAY,162200,Yes,1.8,2026-08-20,D
14,D-0200,236069,2015,Jeep,Renegade,Sport,WHITE,120854,No,"",2026-08-20,D
15,D-0204,236147,2012,Land Rover,LR4,LUX,WHITE,166871,No,"",2026-08-20,D
14,D-0208,235837,2014,Subaru,Forester,2.0XT Touring,SILVER,181587,No,"",2026-08-20,D
23,D-0211,236718,2019,Ford,Thor Motor Coack,A.C.E.,TAN,24965,Yes,2.7,2026-08-20,D
26,T-0004,1007109,2016,Jeep,Patriot,Sport SE,SILVER,190001,Yes,1.0,2026-08-20,T
